2650,AFRICA,ETHIOPIA,ETHIOPIA 4
2651,AFRICA,MOZAMBIQUE,MOZAMBIQU5
2652,AMERICA,UNITED STATES,UNITED ST2
2653,EUROPE,UNITED KINGDOM,UNITED KI5
2654,ASIA,INDIA,INDIA    5
2655,MIDDLE EAST,JORDAN,JORDAN   4
2656,AFRICA,ALGERIA,ALGERIA  4
2657,MIDDLE EAST,IRAN,IRAN     4
2658,MIDDLE EAST,IRAN,IRAN     1
2659,AMERICA,BRAZIL,BRAZIL   4
2660,EUROPE,ROMANIA,ROMANIA  5
2661,AMERICA,UNITED STATES,UNITED ST3
2662,MIDDLE EAST,JORDAN,JORDAN   1
2663,MIDDLE EAST,EGYPT,EGYPT    1
2664,ASIA,VIETNAM,VIETNAM  9
2665,AFRICA,MOZAMBIQUE,MOZAMBIQU9
2666,ASIA,INDIA,INDIA    7
2667,EUROPE,UNITED KINGDOM,UNITED KI1
2668,ASIA,JAPAN,JAPAN    3
2669,AFRICA,MOZAMBIQUE,MOZAMBIQU2
2670,AFRICA,KENYA,KENYA    9
2671,EUROPE,GERMANY,GERMANY  0
2672,AFRICA,ALGERIA,ALGERIA  2
2673,AFRICA,KENYA,KENYA    4
2674,EUROPE,FRANCE,FRANCE   3
2675,AFRICA,ALGERIA,ALGERIA  8
2676,ASIA,INDIA,INDIA    1
2677,ASIA,INDONESIA,INDONESIA7
2678,AMERICA,BRAZIL,BRAZIL   8
2679,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA1
2680,MIDDLE EAST,EGYPT,EGYPT    5
2681,MIDDLE EAST,IRAQ,IRAQ     5
2682,AMERICA,BRAZIL,BRAZIL   4
2683,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA4
2684,AMERICA,BRAZIL,BRAZIL   6
2685,MIDDLE EAST,EGYPT,EGYPT    7
2686,AFRICA,ALGERIA,ALGERIA  7
2687,ASIA,INDIA,INDIA    9
2688,MIDDLE EAST,JORDAN,JORDAN   0
2689,ASIA,CHINA,CHINA    2
2690,AMERICA,PERU,PERU     0
2691,ASIA,VIETNAM,VIETNAM  8
2692,EUROPE,ROMANIA,ROMANIA  9
2693,AMERICA,BRAZIL,BRAZIL   1
2694,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
2695,ASIA,INDONESIA,INDONESIA2
2696,AMERICA,PERU,PERU     3
2697,AFRICA,MOZAMBIQUE,MOZAMBIQU8
2698,ASIA,VIETNAM,VIETNAM  9
2699,EUROPE,GERMANY,GERMANY  3
2700,ASIA,VIETNAM,VIETNAM  1
2701,AMERICA,PERU,PERU     9
2702,EUROPE,ROMANIA,ROMANIA  9
2703,AMERICA,BRAZIL,BRAZIL   0
2704,MIDDLE EAST,IRAN,IRAN     1
2705,EUROPE,ROMANIA,ROMANIA  8
2706,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
2707,AFRICA,ETHIOPIA,ETHIOPIA 8
2708,MIDDLE EAST,IRAN,IRAN     2
2709,EUROPE,FRANCE,FRANCE   8
2710,EUROPE,UNITED KINGDOM,UNITED KI9
2711,AFRICA,MOZAMBIQUE,MOZAMBIQU6
2712,AFRICA,MOROCCO,MOROCCO  7
2713,AMERICA,ARGENTINA,ARGENTINA1
2714,EUROPE,ROMANIA,ROMANIA  9
2715,ASIA,INDONESIA,INDONESIA8
2716,AMERICA,ARGENTINA,ARGENTINA5
2717,EUROPE,RUSSIA,RUSSIA   8
2718,MIDDLE EAST,IRAN,IRAN     3
2719,ASIA,JAPAN,JAPAN    3
2720,ASIA,VIETNAM,VIETNAM  8
2721,MIDDLE EAST,IRAN,IRAN     3
2722,EUROPE,GERMANY,GERMANY  9
2723,AMERICA,ARGENTINA,ARGENTINA0
2724,AFRICA,KENYA,KENYA    4
2725,ASIA,JAPAN,JAPAN    2
2726,AMERICA,CANADA,CANADA   8
2727,MIDDLE EAST,IRAQ,IRAQ     3
2728,MIDDLE EAST,IRAN,IRAN     8
2729,AMERICA,UNITED STATES,UNITED ST4
2730,EUROPE,UNITED KINGDOM,UNITED KI6
2731,AFRICA,MOROCCO,MOROCCO  9
2732,EUROPE,UNITED KINGDOM,UNITED KI7
2733,AMERICA,UNITED STATES,UNITED ST2
2734,AMERICA,ARGENTINA,ARGENTINA9
2735,EUROPE,FRANCE,FRANCE   6
2736,ASIA,CHINA,CHINA    8
2737,ASIA,INDONESIA,INDONESIA3
2738,ASIA,CHINA,CHINA    5
2739,AMERICA,UNITED STATES,UNITED ST5
2740,AMERICA,PERU,PERU     5
2741,AMERICA,UNITED STATES,UNITED ST3
2742,ASIA,JAPAN,JAPAN    4
2743,EUROPE,RUSSIA,RUSSIA   2
2744,EUROPE,UNITED KINGDOM,UNITED KI1
2745,EUROPE,FRANCE,FRANCE   2
2746,ASIA,CHINA,CHINA    5
2747,ASIA,VIETNAM,VIETNAM  2
2748,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
2749,ASIA,CHINA,CHINA    7
2750,MIDDLE EAST,IRAN,IRAN     6
2751,AFRICA,ALGERIA,ALGERIA  6
2752,MIDDLE EAST,JORDAN,JORDAN   1
2753,MIDDLE EAST,IRAN,IRAN     9
2754,AMERICA,UNITED STATES,UNITED ST8
2755,ASIA,JAPAN,JAPAN    3
2756,AFRICA,ALGERIA,ALGERIA  2
2757,AFRICA,ALGERIA,ALGERIA  9
2758,EUROPE,RUSSIA,RUSSIA   9
2759,MIDDLE EAST,EGYPT,EGYPT    7
2760,AFRICA,MOZAMBIQUE,MOZAMBIQU9
2761,AFRICA,ALGERIA,ALGERIA  3
2762,ASIA,JAPAN,JAPAN    5
2763,EUROPE,RUSSIA,RUSSIA   5
2764,MIDDLE EAST,EGYPT,EGYPT    0
2765,EUROPE,ROMANIA,ROMANIA  2
2766,AFRICA,ALGERIA,ALGERIA  2
2767,AFRICA,ETHIOPIA,ETHIOPIA 3
2768,AFRICA,ETHIOPIA,ETHIOPIA 4
2769,AMERICA,UNITED STATES,UNITED ST4
2770,MIDDLE EAST,IRAN,IRAN     4
2771,AMERICA,ARGENTINA,ARGENTINA5
2772,AFRICA,ALGERIA,ALGERIA  3
2773,AFRICA,KENYA,KENYA    8
2774,MIDDLE EAST,IRAQ,IRAQ     0
2775,AFRICA,KENYA,KENYA    9
2776,ASIA,CHINA,CHINA    1
2777,AMERICA,PERU,PERU     8
2778,EUROPE,UNITED KINGDOM,UNITED KI1
2779,AFRICA,MOZAMBIQUE,MOZAMBIQU7
2780,AFRICA,ALGERIA,ALGERIA  6
2781,AFRICA,MOZAMBIQUE,MOZAMBIQU9
2782,MIDDLE EAST,EGYPT,EGYPT    4
2783,AMERICA,PERU,PERU     6
2784,MIDDLE EAST,EGYPT,EGYPT    7
2785,AFRICA,ETHIOPIA,ETHIOPIA 7
2786,AFRICA,MOROCCO,MOROCCO  7
2787,ASIA,JAPAN,JAPAN    7
2788,AFRICA,MOZAMBIQUE,MOZAMBIQU5
2789,ASIA,JAPAN,JAPAN    8
2790,EUROPE,RUSSIA,RUSSIA   3
2791,EUROPE,FRANCE,FRANCE   8
2792,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA8
2793,EUROPE,GERMANY,GERMANY  6
2794,MIDDLE EAST,IRAQ,IRAQ     4
2795,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA2
2796,AFRICA,MOROCCO,MOROCCO  2
2797,AFRICA,MOROCCO,MOROCCO  2
2798,EUROPE,UNITED KINGDOM,UNITED KI4
2799,AMERICA,BRAZIL,BRAZIL   9
2800,EUROPE,UNITED KINGDOM,UNITED KI9
2801,MIDDLE EAST,JORDAN,JORDAN   5
2802,ASIA,VIETNAM,VIETNAM  8
2803,ASIA,INDIA,INDIA    3
2804,ASIA,INDONESIA,INDONESIA4
2805,MIDDLE EAST,JORDAN,JORDAN   7
2806,EUROPE,RUSSIA,RUSSIA   8
2807,MIDDLE EAST,IRAQ,IRAQ     0
2808,AMERICA,PERU,PERU     4
2809,AFRICA,KENYA,KENYA    9
2810,ASIA,CHINA,CHINA    6
2811,AFRICA,MOZAMBIQUE,MOZAMBIQU8
2812,MIDDLE EAST,JORDAN,JORDAN   6
2813,ASIA,CHINA,CHINA    5
2814,ASIA,CHINA,CHINA    1
2815,EUROPE,GERMANY,GERMANY  6
2816,ASIA,INDIA,INDIA    1
2817,AMERICA,UNITED STATES,UNITED ST8
2818,AMERICA,CANADA,CANADA   9
2819,ASIA,JAPAN,JAPAN    3
2820,AMERICA,PERU,PERU     9
2821,EUROPE,GERMANY,GERMANY  7
2822,AMERICA,UNITED STATES,UNITED ST5
2823,MIDDLE EAST,IRAQ,IRAQ     1
2824,AFRICA,MOROCCO,MOROCCO  9
2825,MIDDLE EAST,IRAN,IRAN     3
2826,ASIA,INDIA,INDIA    6
2827,EUROPE,FRANCE,FRANCE   6
2828,AMERICA,CANADA,CANADA   7
2829,AMERICA,ARGENTINA,ARGENTINA3
2830,AMERICA,BRAZIL,BRAZIL   5
2831,MIDDLE EAST,IRAQ,IRAQ     2
2832,EUROPE,GERMANY,GERMANY  0
2833,EUROPE,FRANCE,FRANCE   8
2834,EUROPE,RUSSIA,RUSSIA   4
2835,AFRICA,ETHIOPIA,ETHIOPIA 3
2836,AMERICA,BRAZIL,BRAZIL   8
2837,AMERICA,UNITED STATES,UNITED ST4
2838,AFRICA,ALGERIA,ALGERIA  7
2839,ASIA,INDIA,INDIA    9
2840,EUROPE,FRANCE,FRANCE   8
2841,ASIA,INDIA,INDIA    4
2842,EUROPE,ROMANIA,ROMANIA  0
2843,AFRICA,ALGERIA,ALGERIA  6
2844,AMERICA,ARGENTINA,ARGENTINA0
2845,EUROPE,UNITED KINGDOM,UNITED KI9
2846,AFRICA,MOROCCO,MOROCCO  0
2847,ASIA,CHINA,CHINA    3
2848,ASIA,INDONESIA,INDONESIA0
2849,EUROPE,RUSSIA,RUSSIA   7
2850,MIDDLE EAST,EGYPT,EGYPT    8
2851,MIDDLE EAST,IRAQ,IRAQ     6
2852,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
2853,AMERICA,PERU,PERU     6
2854,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA6
2855,AFRICA,ETHIOPIA,ETHIOPIA 0
2856,AMERICA,ARGENTINA,ARGENTINA0
2857,AFRICA,MOROCCO,MOROCCO  0
2858,AFRICA,MOROCCO,MOROCCO  6
2859,MIDDLE EAST,EGYPT,EGYPT    0
2860,EUROPE,GERMANY,GERMANY  7
2861,AMERICA,BRAZIL,BRAZIL   0
2862,AFRICA,KENYA,KENYA    9
2863,ASIA,INDIA,INDIA    4
2864,EUROPE,GERMANY,GERMANY  9
2865,ASIA,INDIA,INDIA    1
2866,AMERICA,PERU,PERU     1
2867,ASIA,CHINA,CHINA    6
2868,ASIA,INDIA,INDIA    1
2869,AFRICA,MOROCCO,MOROCCO  6
2870,EUROPE,GERMANY,GERMANY  8
2871,AFRICA,MOROCCO,MOROCCO  6
2872,ASIA,INDONESIA,INDONESIA9
2873,AFRICA,ETHIOPIA,ETHIOPIA 3
2874,AMERICA,UNITED STATES,UNITED ST4
2875,AFRICA,KENYA,KENYA    7
2876,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA6
2877,AMERICA,UNITED STATES,UNITED ST8
2878,AMERICA,CANADA,CANADA   4
2879,AMERICA,ARGENTINA,ARGENTINA2
2880,ASIA,VIETNAM,VIETNAM  4
2881,EUROPE,GERMANY,GERMANY  2
2882,AFRICA,ETHIOPIA,ETHIOPIA 0
2883,ASIA,INDIA,INDIA    7
2884,AFRICA,MOROCCO,MOROCCO  4
2885,AMERICA,CANADA,CANADA   1
2886,AMERICA,PERU,PERU     0
2887,ASIA,JAPAN,JAPAN    0
2888,EUROPE,ROMANIA,ROMANIA  2
2889,AMERICA,PERU,PERU     8
2890,AMERICA,UNITED STATES,UNITED ST0
2891,EUROPE,GERMANY,GERMANY  4
2892,AFRICA,KENYA,KENYA    0
2893,ASIA,JAPAN,JAPAN    2
2894,AMERICA,PERU,PERU     1
2895,AMERICA,CANADA,CANADA   8
2896,ASIA,JAPAN,JAPAN    5
2897,EUROPE,UNITED KINGDOM,UNITED KI3
2898,MIDDLE EAST,IRAN,IRAN     6
2899,AFRICA,KENYA,KENYA    9
2900,ASIA,INDONESIA,INDONESIA2
2901,ASIA,INDIA,INDIA    3
2902,AFRICA,ALGERIA,ALGERIA  5
2903,AMERICA,CANADA,CANADA   8
2904,AMERICA,BRAZIL,BRAZIL   3
2905,ASIA,JAPAN,JAPAN    5
2906,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA4
2907,ASIA,CHINA,CHINA    1
2908,AMERICA,BRAZIL,BRAZIL   4
2909,AFRICA,MOZAMBIQUE,MOZAMBIQU1
2910,AMERICA,ARGENTINA,ARGENTINA9
2911,EUROPE,ROMANIA,ROMANIA  9
2912,ASIA,CHINA,CHINA    5
2913,AFRICA,MOZAMBIQUE,MOZAMBIQU2
2914,EUROPE,ROMANIA,ROMANIA  2
2915,AFRICA,ALGERIA,ALGERIA  9
2916,MIDDLE EAST,JORDAN,JORDAN   0
2917,AMERICA,PERU,PERU     6
2918,AMERICA,UNITED STATES,UNITED ST2
2919,EUROPE,UNITED KINGDOM,UNITED KI1
2920,ASIA,CHINA,CHINA    9
2921,AFRICA,ALGERIA,ALGERIA  2
2922,AMERICA,BRAZIL,BRAZIL   1
2923,AFRICA,MOROCCO,MOROCCO  4
2924,MIDDLE EAST,IRAN,IRAN     0
2925,ASIA,VIETNAM,VIETNAM  8
2926,MIDDLE EAST,JORDAN,JORDAN   1
2927,EUROPE,GERMANY,GERMANY  0
2928,MIDDLE EAST,EGYPT,EGYPT    0
2929,ASIA,JAPAN,JAPAN    9
2930,AMERICA,UNITED STATES,UNITED ST0
2931,ASIA,INDONESIA,INDONESIA2
2932,AMERICA,BRAZIL,BRAZIL   5
2933,ASIA,VIETNAM,VIETNAM  5
2934,AFRICA,ALGERIA,ALGERIA  8
2935,AMERICA,PERU,PERU     7
2936,ASIA,JAPAN,JAPAN    2
2937,AMERICA,BRAZIL,BRAZIL   7
2938,ASIA,VIETNAM,VIETNAM  8
2939,AFRICA,ALGERIA,ALGERIA  3
2940,ASIA,INDONESIA,INDONESIA9
2941,AMERICA,UNITED STATES,UNITED ST8
2942,MIDDLE EAST,IRAN,IRAN     8
2943,ASIA,INDONESIA,INDONESIA3
2944,MIDDLE EAST,IRAQ,IRAQ     0
2945,EUROPE,FRANCE,FRANCE   5
2946,ASIA,JAPAN,JAPAN    5
2947,ASIA,CHINA,CHINA    7
2948,AMERICA,BRAZIL,BRAZIL   4
2949,AFRICA,MOROCCO,MOROCCO  3
2950,AFRICA,KENYA,KENYA    2
2951,MIDDLE EAST,IRAQ,IRAQ     6
2952,MIDDLE EAST,JORDAN,JORDAN   0
2953,AFRICA,ALGERIA,ALGERIA  1
2954,AFRICA,ETHIOPIA,ETHIOPIA 1
2955,ASIA,INDONESIA,INDONESIA6
2956,AFRICA,MOROCCO,MOROCCO  2
2957,AMERICA,ARGENTINA,ARGENTINA0
2958,ASIA,CHINA,CHINA    1
2959,ASIA,VIETNAM,VIETNAM  9
2960,MIDDLE EAST,IRAN,IRAN     8
2961,AFRICA,ALGERIA,ALGERIA  5
2962,ASIA,INDONESIA,INDONESIA0
2963,AFRICA,ALGERIA,ALGERIA  4
2964,EUROPE,GERMANY,GERMANY  5
2965,EUROPE,ROMANIA,ROMANIA  2
2966,MIDDLE EAST,EGYPT,EGYPT    6
2967,EUROPE,FRANCE,FRANCE   0
2968,AMERICA,ARGENTINA,ARGENTINA9
2969,ASIA,INDONESIA,INDONESIA9
2970,AFRICA,MOZAMBIQUE,MOZAMBIQU3
2971,EUROPE,FRANCE,FRANCE   2
2972,EUROPE,RUSSIA,RUSSIA   9
2973,AMERICA,BRAZIL,BRAZIL   0
2974,AMERICA,PERU,PERU     3
2975,ASIA,INDIA,INDIA    5
2976,AFRICA,ETHIOPIA,ETHIOPIA 6
2977,EUROPE,UNITED KINGDOM,UNITED KI6
2978,AFRICA,MOROCCO,MOROCCO  4
2979,ASIA,JAPAN,JAPAN    2
2980,AFRICA,KENYA,KENYA    7
2981,MIDDLE EAST,EGYPT,EGYPT    0
2982,AMERICA,CANADA,CANADA   1
2983,AMERICA,UNITED STATES,UNITED ST8
2984,ASIA,INDIA,INDIA    7
2985,AMERICA,BRAZIL,BRAZIL   8
2986,ASIA,INDONESIA,INDONESIA9
2987,EUROPE,GERMANY,GERMANY  8
2988,MIDDLE EAST,JORDAN,JORDAN   7
2989,ASIA,CHINA,CHINA    8
2990,AMERICA,PERU,PERU     1
2991,ASIA,INDIA,INDIA    7
2992,ASIA,INDIA,INDIA    2
2993,AFRICA,KENYA,KENYA    2
2994,AMERICA,CANADA,CANADA   7
2995,AMERICA,BRAZIL,BRAZIL   7
2996,AMERICA,PERU,PERU     3
2997,AFRICA,ALGERIA,ALGERIA  4
2998,AMERICA,PERU,PERU     8
2999,ASIA,VIETNAM,VIETNAM  4
3000,MIDDLE EAST,EGYPT,EGYPT    2
3001,ASIA,INDONESIA,INDONESIA7
3002,AMERICA,CANADA,CANADA   2
3003,AFRICA,MOZAMBIQUE,MOZAMBIQU3
3004,MIDDLE EAST,JORDAN,JORDAN   8
3005,AFRICA,MOZAMBIQUE,MOZAMBIQU9
3006,AMERICA,BRAZIL,BRAZIL   7
3007,MIDDLE EAST,JORDAN,JORDAN   2
3008,AFRICA,ETHIOPIA,ETHIOPIA 7
3009,EUROPE,FRANCE,FRANCE   3
3010,ASIA,CHINA,CHINA    2
3011,EUROPE,GERMANY,GERMANY  0
3012,ASIA,INDIA,INDIA    2
3013,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
3014,AMERICA,CANADA,CANADA   3
3015,AMERICA,ARGENTINA,ARGENTINA9
3016,MIDDLE EAST,IRAN,IRAN     1
3017,ASIA,VIETNAM,VIETNAM  4
3018,AFRICA,MOROCCO,MOROCCO  4
3019,AFRICA,MOZAMBIQUE,MOZAMBIQU5
3020,MIDDLE EAST,IRAQ,IRAQ     1
3021,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA2
3022,EUROPE,ROMANIA,ROMANIA  4
3023,AFRICA,ETHIOPIA,ETHIOPIA 7
3024,ASIA,INDONESIA,INDONESIA9
3025,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA5
3026,EUROPE,UNITED KINGDOM,UNITED KI1
3027,AMERICA,BRAZIL,BRAZIL   6
3028,EUROPE,RUSSIA,RUSSIA   6
3029,MIDDLE EAST,EGYPT,EGYPT    5
3030,EUROPE,RUSSIA,RUSSIA   6
3031,ASIA,INDONESIA,INDONESIA0
3032,AMERICA,UNITED STATES,UNITED ST2
3033,AMERICA,ARGENTINA,ARGENTINA7
3034,EUROPE,UNITED KINGDOM,UNITED KI3
3035,MIDDLE EAST,JORDAN,JORDAN   3
3036,AFRICA,ALGERIA,ALGERIA  3
3037,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA1
3038,AMERICA,UNITED STATES,UNITED ST4
3039,AFRICA,KENYA,KENYA    4
3040,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA8
3041,AFRICA,MOZAMBIQUE,MOZAMBIQU0
3042,ASIA,INDIA,INDIA    1
3043,AMERICA,UNITED STATES,UNITED ST5
3044,EUROPE,ROMANIA,ROMANIA  3
3045,MIDDLE EAST,EGYPT,EGYPT    5
3046,AMERICA,CANADA,CANADA   2
3047,MIDDLE EAST,IRAN,IRAN     1
3048,AMERICA,UNITED STATES,UNITED ST5
3049,EUROPE,RUSSIA,RUSSIA   3
3050,AFRICA,MOROCCO,MOROCCO  8
3051,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
3052,AMERICA,ARGENTINA,ARGENTINA3
3053,EUROPE,UNITED KINGDOM,UNITED KI7
3054,ASIA,INDONESIA,INDONESIA4
3055,EUROPE,UNITED KINGDOM,UNITED KI0
3056,MIDDLE EAST,JORDAN,JORDAN   9
3057,MIDDLE EAST,IRAN,IRAN     5
3058,AFRICA,ETHIOPIA,ETHIOPIA 5
3059,AMERICA,ARGENTINA,ARGENTINA2
3060,AMERICA,CANADA,CANADA   9
3061,AMERICA,CANADA,CANADA   4
3062,EUROPE,FRANCE,FRANCE   2
3063,AMERICA,BRAZIL,BRAZIL   1
3064,AMERICA,PERU,PERU     6
3065,EUROPE,ROMANIA,ROMANIA  8
3066,MIDDLE EAST,IRAQ,IRAQ     2
3067,AFRICA,ETHIOPIA,ETHIOPIA 5
3068,MIDDLE EAST,IRAN,IRAN     6
3069,AMERICA,ARGENTINA,ARGENTINA3
3070,ASIA,INDONESIA,INDONESIA4
3071,AFRICA,MOZAMBIQUE,MOZAMBIQU0
3072,ASIA,JAPAN,JAPAN    1
3073,AMERICA,ARGENTINA,ARGENTINA0
3074,EUROPE,UNITED KINGDOM,UNITED KI1
3075,AMERICA,PERU,PERU     2
3076,EUROPE,RUSSIA,RUSSIA   8
3077,AMERICA,CANADA,CANADA   6
3078,EUROPE,GERMANY,GERMANY  5
3079,ASIA,VIETNAM,VIETNAM  2
3080,AMERICA,ARGENTINA,ARGENTINA8
3081,AMERICA,PERU,PERU     6
3082,AFRICA,MOZAMBIQUE,MOZAMBIQU6
3083,ASIA,JAPAN,JAPAN    0
3084,AFRICA,MOZAMBIQUE,MOZAMBIQU8
3085,EUROPE,FRANCE,FRANCE   4
3086,EUROPE,RUSSIA,RUSSIA   5
3087,AMERICA,UNITED STATES,UNITED ST7
3088,AMERICA,ARGENTINA,ARGENTINA5
3089,AFRICA,MOROCCO,MOROCCO  0
3090,AFRICA,ALGERIA,ALGERIA  5
3091,AMERICA,BRAZIL,BRAZIL   2
3092,AFRICA,MOROCCO,MOROCCO  1
3093,MIDDLE EAST,IRAQ,IRAQ     7
3094,AMERICA,CANADA,CANADA   8
3095,MIDDLE EAST,IRAQ,IRAQ     9
3096,EUROPE,FRANCE,FRANCE   8
3097,AFRICA,ALGERIA,ALGERIA  4
3098,MIDDLE EAST,IRAQ,IRAQ     9
3099,EUROPE,RUSSIA,RUSSIA   8
3100,AMERICA,ARGENTINA,ARGENTINA8
3101,AFRICA,ETHIOPIA,ETHIOPIA 1
3102,ASIA,CHINA,CHINA    2
3103,MIDDLE EAST,EGYPT,EGYPT    7
3104,MIDDLE EAST,JORDAN,JORDAN   0
3105,ASIA,CHINA,CHINA    2
3106,ASIA,CHINA,CHINA    1
3107,AFRICA,MOROCCO,MOROCCO  5
3108,ASIA,INDIA,INDIA    0
3109,MIDDLE EAST,IRAQ,IRAQ     9
3110,MIDDLE EAST,IRAQ,IRAQ     4
3111,AMERICA,ARGENTINA,ARGENTINA3
3112,ASIA,JAPAN,JAPAN    9
3113,EUROPE,GERMANY,GERMANY  4
3114,EUROPE,RUSSIA,RUSSIA   5
3115,ASIA,JAPAN,JAPAN    8
3116,AFRICA,MOROCCO,MOROCCO  4
3117,AFRICA,MOZAMBIQUE,MOZAMBIQU6
3118,MIDDLE EAST,IRAN,IRAN     0
3119,MIDDLE EAST,JORDAN,JORDAN   8
3120,AFRICA,MOZAMBIQUE,MOZAMBIQU8
3121,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA2
3122,ASIA,VIETNAM,VIETNAM  5
3123,EUROPE,GERMANY,GERMANY  2
3124,AMERICA,UNITED STATES,UNITED ST4
3125,EUROPE,GERMANY,GERMANY  8
3126,AFRICA,ALGERIA,ALGERIA  1
3127,EUROPE,RUSSIA,RUSSIA   6
3128,ASIA,VIETNAM,VIETNAM  1
3129,EUROPE,RUSSIA,RUSSIA   2
3130,MIDDLE EAST,JORDAN,JORDAN   1
3131,MIDDLE EAST,JORDAN,JORDAN   4
3132,AMERICA,BRAZIL,BRAZIL   1
3133,AFRICA,KENYA,KENYA    6
3134,MIDDLE EAST,IRAQ,IRAQ     3
3135,MIDDLE EAST,JORDAN,JORDAN   7
3136,ASIA,JAPAN,JAPAN    9
3137,MIDDLE EAST,IRAQ,IRAQ     5
3138,AMERICA,ARGENTINA,ARGENTINA7
3139,EUROPE,GERMANY,GERMANY  3
3140,MIDDLE EAST,IRAQ,IRAQ     4
3141,MIDDLE EAST,EGYPT,EGYPT    5
3142,MIDDLE EAST,JORDAN,JORDAN   8
3143,AMERICA,ARGENTINA,ARGENTINA9
3144,ASIA,CHINA,CHINA    8
3145,AMERICA,CANADA,CANADA   2
3146,AMERICA,CANADA,CANADA   8
3147,ASIA,VIETNAM,VIETNAM  2
3148,EUROPE,GERMANY,GERMANY  8
3149,AMERICA,UNITED STATES,UNITED ST5
3150,AMERICA,CANADA,CANADA   6
3151,ASIA,VIETNAM,VIETNAM  8
3152,AFRICA,ALGERIA,ALGERIA  3
3153,EUROPE,GERMANY,GERMANY  3
3154,MIDDLE EAST,IRAQ,IRAQ     6
3155,AFRICA,ETHIOPIA,ETHIOPIA 5
3156,EUROPE,GERMANY,GERMANY  5
3157,AFRICA,KENYA,KENYA    9
3158,AMERICA,PERU,PERU     1
3159,AMERICA,UNITED STATES,UNITED ST0
3160,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA3
3161,AMERICA,ARGENTINA,ARGENTINA6
3162,MIDDLE EAST,EGYPT,EGYPT    3
3163,EUROPE,FRANCE,FRANCE   8
3164,MIDDLE EAST,JORDAN,JORDAN   6
3165,ASIA,INDONESIA,INDONESIA9
3166,ASIA,INDIA,INDIA    1
3167,EUROPE,UNITED KINGDOM,UNITED KI8
3168,AFRICA,ETHIOPIA,ETHIOPIA 0
3169,AFRICA,ALGERIA,ALGERIA  6
3170,EUROPE,UNITED KINGDOM,UNITED KI5
3171,ASIA,VIETNAM,VIETNAM  4
3172,EUROPE,ROMANIA,ROMANIA  1
3173,AMERICA,UNITED STATES,UNITED ST3
3174,AMERICA,UNITED STATES,UNITED ST5
3175,AMERICA,ARGENTINA,ARGENTINA6
3176,AMERICA,PERU,PERU     3
3177,ASIA,VIETNAM,VIETNAM  8
3178,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA9
3179,EUROPE,RUSSIA,RUSSIA   8
3180,MIDDLE EAST,IRAQ,IRAQ     5
3181,EUROPE,FRANCE,FRANCE   2
3182,AFRICA,KENYA,KENYA    6
3183,AFRICA,MOROCCO,MOROCCO  0
3184,EUROPE,UNITED KINGDOM,UNITED KI1
3185,EUROPE,GERMANY,GERMANY  4
3186,ASIA,INDIA,INDIA    7
3187,AMERICA,CANADA,CANADA   6
3188,AFRICA,ALGERIA,ALGERIA  5
3189,ASIA,INDONESIA,INDONESIA0
3190,ASIA,INDONESIA,INDONESIA7
3191,EUROPE,ROMANIA,ROMANIA  9
3192,ASIA,VIETNAM,VIETNAM  3
3193,AFRICA,ETHIOPIA,ETHIOPIA 6
3194,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA8
3195,AFRICA,ALGERIA,ALGERIA  1
3196,MIDDLE EAST,IRAN,IRAN     4
3197,AFRICA,ALGERIA,ALGERIA  5
3198,MIDDLE EAST,JORDAN,JORDAN   8
3199,MIDDLE EAST,EGYPT,EGYPT    0
3200,AMERICA,PERU,PERU     3
3201,EUROPE,RUSSIA,RUSSIA   2
3202,AFRICA,MOROCCO,MOROCCO  8
3203,MIDDLE EAST,EGYPT,EGYPT    7
3204,AFRICA,KENYA,KENYA    9
3205,AMERICA,ARGENTINA,ARGENTINA8
3206,MIDDLE EAST,JORDAN,JORDAN   0
3207,EUROPE,ROMANIA,ROMANIA  4
3208,ASIA,CHINA,CHINA    6
3209,EUROPE,FRANCE,FRANCE   0
3210,MIDDLE EAST,JORDAN,JORDAN   2
3211,AMERICA,ARGENTINA,ARGENTINA5
3212,MIDDLE EAST,JORDAN,JORDAN   4
3213,EUROPE,GERMANY,GERMANY  6
3214,EUROPE,GERMANY,GERMANY  5
