order;qid;NoC;AggDepth;IterDistance;CpQ;IsRelax;FilterDepth;NoAgg;IterCommonMeasures;NoQ;IterCommonFilters;NoF;NoM;IVA;QF;IterRecall;ElapsedTime;ExecTime;RNI;CD;IterPrecision;IterCommonAgg;RQP;ConsTime;IterIdentity;IsRefine;veronikaLabel
736;dibstudent09--2016-09-23--15-07.log-42;24;0.0714285714285714;0;2;0;0.0428571428571429;3;2;43;1;1;2;0;0.0381063112913431;1;1128.422;0.016;0.316881033929481;16;1;3;0.623188405797101;2.156;1;0;1
737;dibstudent09--2016-09-23--15-07.log-43;24;0.0714285714285714;0;2;0;0.0428571428571429;3;2;44;1;1;2;0;0.0389138438652767;1;1130.703;0.125;0.316881033929481;15;1;3;0.63768115942029;6.11;1;0;1
738;dibstudent09--2016-09-23--15-07.log-44;12;0.0714285714285714;1;1;1;0.0428571428571429;3;1;45;1;1;1;0;0.0395691360738624;0.5;1137.25;0.437;0.0145304466767942;14;1;3;0.652173913043478;40.938;0;0;1
739;dibstudent09--2016-09-23--15-07.log-45;12;0.0714285714285714;0;1;0;0.0428571428571429;3;1;46;1;1;1;0;0.0390419777647449;1;1178.219;0.031;0.0145304466767942;13;1;3;0.666666666666667;1.703;1;0;1
740;dibstudent09--2016-09-23--15-07.log-46;2;0.0571428571428571;1;2;1;0.0428571428571429;2;1;47;1;1;1;0.0000304585535232932;0.0398315548967812;0;1179.969;0.047;0.0000054986966359083;12;0;2;0.681159420289855;6.75;0;0;0
741;dibstudent09--2016-09-23--15-07.log-47;4;0.0714285714285714;1;1;1;0.0428571428571429;3;1;48;1;1;1;0.0000609133963786986;0.0404237078309144;0;1187.422;0.703;0.00125968817038302;11;0;2;0.695652173913043;2.422;0;1;0
742;dibstudent09--2016-09-23--15-07.log-48;16;0.0714285714285714;0;1;0;0.0428571428571429;3;1;49;1;1;1;0.000182706801260677;0.0411548556430446;1;1190.625;0.781;0.0250482998857269;10;0.25;3;0.710144927536232;6.219;1;0;1
743;dibstudent09--2016-09-23--15-07.log-49;32;0.0857142857142857;1;1;1;0.0428571428571429;4;1;50;1;1;1;0.00048698087078267;0.0417237238590439;0;1198.359;1.515;0.0315336283644426;9;0;3;0.72463768115942;15.125;0;1;1
744;dibstudent09--2016-09-23--15-07.log-5;2;0.0571428571428571;1;3;1;0.0428571428571429;2;1;6;0;1;1;0;0.0516546713041083;0.0588235294117647;116.156;0.047;0.00915240933274364;1;1;2;0.0869565217391304;18.641;0;1;1
745;dibstudent09--2016-09-23--15-07.log-50;64;0.0857142857142857;1;3;1;0.0428571428571429;4;1;51;1;1;2;0.000486743835845641;0.0419753086419753;1;1215;1.516;0.0850640684785198;8;0.5;4;0.739130434782609;2.031;0;0;1
746;dibstudent09--2016-09-23--15-07.log-51;32;0.0857142857142857;1;1;1;0.0428571428571429;4;1;52;1;1;1;0;0.0427247197011899;0.5;1217.094;0.063;0.00971999028808723;7;1;4;0.753623188405797;13.047;0;0;1
747;dibstudent09--2016-09-23--15-07.log-52;32;0.0857142857142857;0;1;0;0.0428571428571429;4;1;53;1;1;1;0;0.0430544272948822;1;1231;0.859;0.00971999028808723;6;1;4;0.768115942028985;9.141;1;0;1
748;dibstudent09--2016-09-23--15-07.log-53;32;0.0857142857142857;0;1;0;0.0428571428571429;4;1;54;1;1;1;0;0.0435417856002477;1;1240.188;0.047;0.00971999028808723;5;1;4;0.782608695652174;10.093;1;0;1
749;dibstudent09--2016-09-23--15-07.log-54;12;0.0857142857142857;1;1;1;0.0571428571428571;4;1;55;1;2;1;0;0.043975268309103;0.375;1250.703;0.422;0.0207218915246612;4;1;4;0.797101449275362;6.891;0;1;1
750;dibstudent09--2016-09-23--15-07.log-55;8;0.0857142857142857;1;3;1;0.0857142857142857;4;1;56;2;3;1;0;0.0445245179028316;0.666666666666667;1257.734;0.14;0.0256179433237415;3;1;4;0.811594202898551;16.016;0;1;1
751;dibstudent09--2016-09-23--15-07.log-56;16;0.0857142857142857;1;0;1;0.0857142857142857;4;1;57;3;3;2;0.000121671153290444;0.0447420620124979;1;1273.969;0.219;0.568663811561176;2;0.5;4;0.826086956521739;102.734;0;0;1
752;dibstudent09--2016-09-23--15-07.log-57;16;0.0857142857142857;0;0;0;0.0857142857142857;4;2;58;3;3;2;0;0.0421282004721264;1;1376.75;0.047;0.568663811561176;1;1;4;0.840579710144927;2.922;1;0;1
753;dibstudent09--2016-09-23--15-07.log-58;16;0.0857142857142857;0;0;0;0.0857142857142857;4;2;59;3;3;2;0;0.0427623305905043;1;1379.719;0.047;0.568663811561176;0;1;4;0.855072463768116;1.875;1;0;1
754;dibstudent09--2016-09-23--15-07.log-59;8;0.1;2;0;2;0.0714285714285714;4;2;60;2;2;2;0;0.0434231952234485;0.5;1381.75;0.156;0.386830752750522;0;1;3;0.869565217391304;2.719;0;0;1
755;dibstudent09--2016-09-23--15-07.log-6;98;0.0571428571428571;0;3;0;0.0428571428571429;2;1;7;1;1;1;0;0.0497501830096018;1;140.703;5.906;0.0834935993592977;0;0.0204081632653061;2;0.101449275362319;95.891;1;0;1
756;dibstudent09--2016-09-23--15-07.log-60;8;0.0714285714285714;3;4;3;0.0428571428571429;3;2;61;1;1;2;0.000121656351221886;0.0440502866518244;0;1384.781;0.312;0.533040849944901;8;0;3;0.884057971014493;13.703;0;0;0
757;dibstudent09--2016-09-23--15-07.log-61;12;0.0714285714285714;1;3;1;0.0428571428571429;3;2;62;1;1;3;0.0000608244757690495;0.0443213296398892;1;1398.875;0.391;0.608648630002028;7;0.666666666666667;3;0.898550724637681;7.766;0;0;0
758;dibstudent09--2016-09-23--15-07.log-62;8;0.0714285714285714;1;2;1;0.0428571428571429;3;2;63;1;1;2;0;0.0447865600509572;0.666666666666667;1406.672;0.031;0.53588522498219;6;1;3;0.91304347826087;6.109;0;0;0
759;dibstudent09--2016-09-23--15-07.log-63;4;0.0714285714285714;1;3;1;0.0428571428571429;3;1;64;1;1;1;0;0.045290207620219;0.5;1413.109;0.328;0.304880688941699;5;1;3;0.927536231884058;4.344;0;0;0
760;dibstudent09--2016-09-23--15-07.log-64;8;0.0714285714285714;1;1;1;0.0428571428571429;3;1;65;1;1;2;0.0000608207763772105;0.0458452560387019;1;1417.813;0.36;0.536278472919341;4;0.5;3;0.942028985507246;13.828;0;0;0
761;dibstudent09--2016-09-23--15-07.log-65;4;0.0714285714285714;1;2;1;0.0428571428571429;3;1;66;1;1;1;0;0.0460994294846363;0.5;1431.688;0.047;0.304880688941699;3;1;3;0.956521739130435;7.656;0;0;0
762;dibstudent09--2016-09-23--15-07.log-66;8;0.0714285714285714;1;1;1;0.0428571428571429;3;1;67;1;1;2;0;0.0465479808944855;1;1439.375;0.031;0.533040849944901;2;0.5;3;0.971014492753623;25.531;0;0;0
763;dibstudent09--2016-09-23--15-07.log-67;8;0.0714285714285714;0;1;0;0.0428571428571429;3;2;68;1;1;2;0;0.0464173644630023;1;1464.969;0.063;0.533040849944901;1;1;3;0.985507246376812;4.875;1;0;0
764;dibstudent09--2016-09-23--15-07.log-68;4;0.0714285714285714;1;0;1;0.0571428571428571;3;2;69;1;2;2;0;0.0469357741749847;0.5;1470.094;0.25;0.529174566684877;0;1;3;1;0;0;1;0
765;dibstudent09--2016-09-23--15-07.log-7;18;0.0571428571428571;8;1;8;0.5;2;1;8;1;9;1;0;0.0337997701615629;0.183673469387755;236.688;0.094;0.197769685635205;1;1;2;0.115942028985507;22.343;0;1;1
766;dibstudent09--2016-09-23--15-07.log-8;36;0.0571428571428571;1;0;1;0.5;2;1;9;9;9;2;0;0.0347405843366285;1;259.063;0.032;0.627991041751587;0;0.5;2;0.130434782608696;57.421;0;0;1
767;dibstudent09--2016-09-23--15-07.log-9;8;0.0571428571428571;7;3;7;0.1;2;2;10;2;2;2;0;0.0315924822529231;0.222222222222222;316.531;0.047;0.497162287417449;0;1;2;0.144927536231884;59.36;0;0;1
768;dibstudent10--2016-09-20--15-32.log-0;30;0.0285714285714286;0;0;0;0;2;0;1;0;0;1;0.000450829526328444;1;1;0.125;0.125;0.273207746536693;0;0.5;0;0.0357142857142857;9.312;0;0;0
769;dibstudent10--2016-09-20--15-32.log-1;6;0.0142857142857143;3;1;3;0;1;0;2;0;0;1;0;0.209511837418814;0;9.546;0.109;0.0188018047950215;0;0;1;0.0714285714285714;3.547;0;0;0
770;dibstudent10--2016-09-20--15-32.log-10;36;0.0428571428571429;0;0;0;0;2;1;11;0;0;1;0;0.123034248260743;1;89.406;0.016;0.302677754076817;1;1;2;0.392857142857143;2;1;0;0
771;dibstudent10--2016-09-20--15-32.log-11;36;0.0428571428571429;0;0;0;0;2;1;12;0;0;1;0;0.1312608700408;1;91.421;0.015;0.302677754076817;0;1;2;0.428571428571429;104;0;0;0
772;dibstudent10--2016-09-20--15-32.log-12;44;0.0571428571428571;7;1;7;0;2;1;13;0;0;1;0;0.0664910620668491;0;195.515;0.094;0.551275623534581;2;0;0;0.464285714285714;4.953;0;0;0
773;dibstudent10--2016-09-20--15-32.log-13;130;0.0571428571428571;0;1;0;0;2;1;14;0;0;1;0.00129070989043974;0.0697767145135566;1;200.64;0.172;0.442278016403838;1;0.338461538461538;2;0.5;1.641;1;0;0
774;dibstudent10--2016-09-20--15-32.log-14;86;0.0714285714285714;1;0;1;0;2;1;15;0;0;1;0;0.0741487720963341;0.661538461538462;202.296;0.015;0.473523439717608;0;1;1;0.535714285714286;25.032;0;1;0
775;dibstudent10--2016-09-20--15-32.log-15;78;0.0714285714285714;2;0;2;0;2;0;16;0;0;1;0.00116927504946933;0.070305565564334;0;227.578;0.25;0.0210063366578617;0;0;2;0.571428571428571;1.093;0;0;0
776;dibstudent10--2016-09-20--15-32.log-16;9;0.0428571428571429;2;0;2;0;1;1;17;0;0;1;0;0.0743374131454783;0;228.687;0.016;0.00140659376001251;0;0;1;0.607142857142857;88.875;0;0;0
777;dibstudent10--2016-09-20--15-32.log-17;53;0.0714285714285714;2;0;2;0;2;1;18;0;0;1;0.000793876664519705;0.0565982561448412;0;318.031;0.469;0.00539805789551573;0;0;1;0.642857142857143;1.015;0;1;0
778;dibstudent10--2016-09-20--15-32.log-18;9;0.0428571428571429;2;0;2;0;1;1;19;0;0;1;0;0.0595525410128947;0;319.046;0;0.00140659376001251;0;0;1;0.678571428571429;53.704;0;0;0
779;dibstudent10--2016-09-20--15-32.log-19;9;0.0857142857142857;5;0;5;0;2;0;20;0;0;1;0.000134791073835555;0.0536463418559488;0;372.812;0.062;0.574086375744959;0;0;1;0.714285714285714;19.875;0;0;0
780;dibstudent10--2016-09-20--15-32.log-2;30;0.0285714285714286;3;0;3;0;2;0;3;0;0;1;0;0.228850408116561;0;13.109;0.016;0.273207746536693;0;0;1;0.107142857142857;2.875;0;0;0
781;dibstudent10--2016-09-20--15-32.log-20;18;0.0571428571428571;4;0;4;0;2;1;21;0;0;1;0;0.0534606885736688;0;392.812;0.125;0.441908454741042;3;0;1;0.75;30.781;0;0;0
782;dibstudent10--2016-09-20--15-32.log-21;18;0.0571428571428571;0;0;0;0;2;1;22;0;0;1;0;0.0519366467340112;1;423.593;0;0.441908454741042;2;1;2;0.785714285714286;4.141;1;0;0
783;dibstudent10--2016-09-20--15-32.log-22;18;0.0571428571428571;0;0;0;0;2;1;23;0;0;1;0;0.0537697253068381;1;427.75;0.016;0.441908454741042;1;1;2;0.821428571428571;8;1;0;0
784;dibstudent10--2016-09-20--15-32.log-23;18;0.0571428571428571;0;0;0;0;2;1;24;0;0;1;0;0.0550755567794568;1;435.765;0.015;0.441908454741042;0;1;2;0.857142857142857;43.688;1;0;0
785;dibstudent10--2016-09-20--15-32.log-24;3361;0.114285714285714;4;1;4;0;3;1;25;0;0;1;0.047924598251843;0.0520562207183758;0;480.25;0.797;0.284576119458754;3;0;2;0.892857142857143;15.062;0;1;0
786;dibstudent10--2016-09-20--15-32.log-25;3361;0.114285714285714;0;1;0;0;3;1;26;0;0;1;0;0.0524590163934426;1;495.625;0.313;0.284576119458754;2;1;3;0.928571428571429;2.593;1;0;0
787;dibstudent10--2016-09-20--15-32.log-26;3361;0.114285714285714;0;1;0;0;3;1;27;0;0;1;0;0.0541880324726802;1;498.265;0.047;0.284576119458754;1;1;3;0.964285714285714;55.938;1;0;0
788;dibstudent10--2016-09-20--15-32.log-27;3361;0.114285714285714;1;0;1;0.0428571428571429;3;1;28;0;1;1;0;0.0504789187415606;1;554.687;0.484;0.284576119458754;0;1;3;1;0;0;1;0
789;dibstudent10--2016-09-20--15-32.log-3;6;0.0142857142857143;3;1;3;0;1;0;4;0;0;1;0;0.249765844520762;0;16.015;0.031;0.0188018047950215;0;0;1;0.142857142857143;4.36;0;0;0
790;dibstudent10--2016-09-20--15-32.log-4;30;0.0285714285714286;3;0;3;0;2;0;5;0;0;1;0;0.245218244237371;0;20.39;0.015;0.273207746536693;0;0;1;0.178571428571429;22.125;0;0;0
791;dibstudent10--2016-09-20--15-32.log-5;12;0.0285714285714286;4;1;4;0;2;0;6;0;0;1;0;0.140046215251033;0;42.843;0.328;0.0160335186056;1;0;1;0.214285714285714;10.922;0;0;0
792;dibstudent10--2016-09-20--15-32.log-6;6;0.0142857142857143;1;0;1;0;1;1;7;0;0;1;0;0.130157490563582;0;53.781;0.016;0.0188018047950215;0;0;1;0.25;3.609;0;0;0
793;dibstudent10--2016-09-20--15-32.log-7;36;0.0428571428571429;4;0;4;0;2;0;8;0;0;1;0;0.139169160114119;0;57.484;0.094;0.302677754076817;4;0;1;0.285714285714286;28.828;0;0;0
794;dibstudent10--2016-09-20--15-32.log-8;36;0.0428571428571429;0;0;0;0;2;1;9;0;0;1;0;0.104216121075974;1;86.359;0.047;0.302677754076817;3;1;2;0.321428571428571;1.828;0;0;0
795;dibstudent10--2016-09-20--15-32.log-9;36;0.0428571428571429;0;0;0;0;2;1;10;0;0;1;0;0.113334995579935;1;88.234;0.047;0.302677754076817;2;1;2;0.357142857142857;1.156;1;0;0
796;dibstudent10--2016-09-26--08-15.log-0;2;0.0142857142857143;0;0;0;0;1;0;1;0;0;1;0;1;1;0.016;0.016;0.001532428523631;4;0.5;0;0.0178571428571429;72.281;0;0;0
797;dibstudent10--2016-09-26--08-15.log-1;2;0.0142857142857143;0;0;0;0;1;1;2;0;0;1;0;0.0276579267618099;1;72.312;0.015;0.001532428523631;3;1;1;0.0357142857142857;4.938;1;0;0
798;dibstudent10--2016-09-26--08-15.log-10;6;0.0142857142857143;3;5;3;0;1;0;11;0;0;1;0.0000855456385981921;0.0508743449928082;0;216.219;0.063;0.0403336356518234;18;0;0;0.196428571428571;12.531;0;0;0
799;dibstudent10--2016-09-26--08-15.log-11;6;0.0142857142857143;0;5;0;0;1;1;12;0;0;1;0;0.0524553473855381;1;228.766;0.016;0.0403336356518234;17;1;1;0.214285714285714;2.281;1;0;1
800;dibstudent10--2016-09-26--08-15.log-12;7;0;1;1;1;0;0;1;13;0;0;1;0.0000142574031565891;0.0562619556655789;1;231.062;0.015;0.0316664311110223;16;0.857142857142857;0;0.232142857142857;3.454;0;0;1
801;dibstudent10--2016-09-26--08-15.log-13;1;0;0;1;0;0;0;1;14;0;0;1;0;0.0596936012723265;0.142857142857143;234.531;0.015;0;15;1;0;0.25;2.703;1;0;1
802;dibstudent10--2016-09-26--08-15.log-14;7;0;0;1;0;0;0;1;15;0;0;1;0;0.0632244467860906;1;237.25;0.016;0.0316664311110223;14;0.142857142857143;0;0.267857142857143;1.734;1;0;1
803;dibstudent10--2016-09-26--08-15.log-15;6;0.0142857142857143;1;2;1;0;1;1;16;0;0;1;0;0.0669456066945607;0.857142857142857;239;0.016;0.0403336356518234;13;1;0;0.285714285714286;10.969;0;1;1
804;dibstudent10--2016-09-26--08-15.log-16;12;0.0142857142857143;1;5;1;0;1;1;17;0;0;2;0;0.068;1;250;0.031;0.249248626501764;12;0.5;1;0.303571428571429;46.266;0;0;1
805;dibstudent10--2016-09-26--08-15.log-17;18;0.0142857142857143;1;1;1;0;1;2;18;0;0;3;0;0.0607467804206377;1;296.312;0.046;0.259301746042412;11;0.666666666666667;1;0.321428571428571;8.454;0;0;1
806;dibstudent10--2016-09-26--08-15.log-18;18;0.0142857142857143;0;1;0;0;1;3;19;0;0;3;0;0.062336571554182;1;304.797;0.031;0.259301746042412;10;1;1;0.339285714285714;0.687;1;0;1
807;dibstudent10--2016-09-26--08-15.log-19;12;0.0142857142857143;1;3;1;0;1;2;20;0;0;2;0;0.0654630199400359;0.666666666666667;305.516;0.032;0.249248626501764;9;1;1;0.357142857142857;4.234;0;0;1
808;dibstudent10--2016-09-26--08-15.log-2;2;0.0142857142857143;0;0;0;0;1;1;3;0;0;1;0;0.038826909636839;1;77.266;0.016;0.001532428523631;2;1;1;0.0535714285714286;64.515;1;0;0
809;dibstudent10--2016-09-26--08-15.log-20;6;0.0142857142857143;1;6;1;0;1;1;21;0;0;1;0;0.0677898257155862;0.5;309.781;0.031;0.0595801115946006;8;1;1;0.375;8.313;0;0;1
810;dibstudent10--2016-09-26--08-15.log-21;12;0.0142857142857143;1;2;1;0;1;1;22;0;0;2;0;0.0691552062868369;1;318.125;0.031;0.32190360541531;7;0.5;1;0.392857142857143;5.875;0;0;1
811;dibstudent10--2016-09-26--08-15.log-22;12;0.0142857142857143;0;2;0;0;1;2;23;0;0;2;0;0.0709808629421259;1;324.031;0.031;0.32190360541531;6;1;1;0.410714285714286;2.781;1;0;1
812;dibstudent10--2016-09-26--08-15.log-23;6;0.0142857142857143;1;4;1;0;1;1;24;0;0;1;0;0.0734331207852448;0.5;326.828;0.016;0.0595801115946006;5;1;1;0.428571428571429;5.813;0;0;1
813;dibstudent10--2016-09-26--08-15.log-24;12;0.0142857142857143;1;1;1;0;1;1;25;0;0;2;0;0.0751527103073445;1;332.656;0.015;0.237255263039722;4;0.5;1;0.446428571428571;16.922;0;0;1
814;dibstudent10--2016-09-26--08-15.log-25;6;0.0142857142857143;1;3;1;0;1;1;26;0;0;1;0;0.0743719857892298;0.5;349.594;0.016;0.0595801115946006;3;1;1;0.464285714285714;48.781;0;0;1
815;dibstudent10--2016-09-26--08-15.log-26;12;0.0285714285714286;1;0;1;0;2;1;27;0;0;1;0;0.067775337307813;0;398.375;0;0.042203478143283;2;0;1;0.482142857142857;0.016;0;1;1
816;dibstudent10--2016-09-26--08-15.log-27;12;0.0285714285714286;0;0;0;0;2;1;28;0;0;1;0;0.0702552020213425;1;398.547;0.156;0.042203478143283;1;1;2;0.5;0.062;1;0;1
817;dibstudent10--2016-09-26--08-15.log-28;12;0.0285714285714286;0;0;0;0;2;1;29;0;0;1;0;0.0727471584709049;1;398.641;0.032;0.042203478143283;0;1;2;0.517857142857143;44.875;1;0;1
818;dibstudent10--2016-09-26--08-15.log-29;12;0.0285714285714286;2;9;2;0.0285714285714286;2;1;30;0;2;1;0;0.0676175192484538;1;443.672;0.156;0.042203478143283;5;1;2;0.535714285714286;110.515;0;1;1
819;dibstudent10--2016-09-26--08-15.log-3;2;0.0142857142857143;0;0;0;0;1;1;4;0;0;1;0;0.0282093415234455;1;141.797;0.016;0.001532428523631;1;1;1;0.0714285714285714;7.953;1;0;0
820;dibstudent10--2016-09-26--08-15.log-30;24;0.0285714285714286;1;10;1;0.0285714285714286;2;1;31;2;2;2;0.000171059571495773;0.0559266963378838;1;554.297;0.11;0.194756302009532;4;0.5;2;0.553571428571429;16.953;0;0;1
821;dibstudent10--2016-09-26--08-15.log-31;12;0.0285714285714286;1;8;1;0.0285714285714286;2;1;32;2;2;1;0;0.0560159365339439;0.5;571.266;0.016;0.042203478143283;3;1;2;0.571428571428571;25.906;0;0;1
822;dibstudent10--2016-09-26--08-15.log-32;59;0.0428571428571429;1;12;1;0.0285714285714286;3;1;33;2;2;1;0.000840336134453782;0.0552286465969112;0;597.516;0.344;0.0350465009453388;2;0;2;0.589285714285714;57.75;0;1;1
823;dibstudent10--2016-09-26--08-15.log-33;59;0.0428571428571429;0;12;0;0.0285714285714286;3;1;34;2;2;1;0;0.0518762415968117;1;655.406;0.14;0.0350465009453388;1;1;3;0.607142857142857;51.891;1;0;1
824;dibstudent10--2016-09-26--08-15.log-34;12;0.0285714285714286;1;6;1;0.0285714285714286;2;1;35;2;2;1;0;0.0494819942091929;0;707.328;0.031;0.042203478143283;0;0;2;0.625;3.359;0;0;1
825;dibstudent10--2016-09-26--08-15.log-35;103;0.0571428571428571;2;0;2;0.0285714285714286;3;1;36;2;2;1;0.00146487847197531;0.0506295645716809;0;711.047;0.36;0.0422033976413322;0;0;2;0.642857142857143;24.562;0;1;1
826;dibstudent10--2016-09-26--08-15.log-36;12;0.0285714285714286;2;6;2;0.0285714285714286;2;1;37;2;2;1;0;0.0502952466913884;0;735.656;0.047;0.042203478143283;1;0;2;0.660714285714286;12.875;0;0;0
827;dibstudent10--2016-09-26--08-15.log-37;95;0.0428571428571429;1;7;1;0.0285714285714286;3;1;38;2;2;1;0.00134927849108056;0.0507385801475959;0;748.937;0.406;0.0450496215687424;0;0;2;0.678571428571429;55.782;0;1;0
828;dibstudent10--2016-09-26--08-15.log-38;95;0.0857142857142857;3;1;3;0.0285714285714286;4;1;39;2;2;1;0.00134746039175638;0.048453765789405;0;804.891;0.172;0.0450496215687428;3;0;3;0.696428571428571;1.75;0;1;0
829;dibstudent10--2016-09-26--08-15.log-39;12;0.0714285714285714;1;2;1;0.0285714285714286;3;1;40;2;2;1;0.000170176558179111;0.0495778446527816;0;806.812;0.171;0.0422034781432824;2;0;3;0.714285714285714;3.11;0;0;0
830;dibstudent10--2016-09-26--08-15.log-4;2;0.0142857142857143;0;0;0;0;1;1;5;0;0;1;0;0.0333854145800783;1;149.766;0.016;0.001532428523631;0;1;1;0.0892857142857143;28.171;1;0;0
831;dibstudent10--2016-09-26--08-15.log-40;24;0.0571428571428571;1;0;1;0.0285714285714286;3;1;41;2;2;1;0.000170147603045642;0.0506192212294545;1;809.969;0.047;0.0329987184235151;1;0.5;2;0.732142857142857;2.125;0;0;0
832;dibstudent10--2016-09-26--08-15.log-41;12;0.0571428571428571;0;0;0;0.0285714285714286;3;1;42;2;2;1;0;0.0517062445139059;0.5;812.281;0.187;0.042203478143283;0;1;3;0.75;3.75;1;0;1
833;dibstudent10--2016-09-26--08-15.log-42;24;0.0285714285714286;2;5;2;0.0285714285714286;2;1;43;2;2;1;0;0.0526920748668606;1;816.062;0.031;0.0329987184235152;13;0.5;2;0.767857142857143;3.969;0;0;1
834;dibstudent10--2016-09-26--08-15.log-43;12;0.0285714285714286;0;5;0;0.0285714285714286;2;1;44;2;2;1;0;0.0536463026114776;0.5;820.187;0.156;0.042203478143283;12;1;2;0.785714285714286;8.297;1;0;1
835;dibstudent10--2016-09-26--08-15.log-44;12;0.0285714285714286;0;5;0;0.0285714285714286;2;1;45;2;2;1;0;0.0543129949271663;1;828.531;0.047;0.042203478143283;11;1;2;0.803571428571429;2.672;1;0;1
836;dibstudent10--2016-09-26--08-15.log-45;12;0.0285714285714286;0;5;0;0.0285714285714286;2;1;46;2;2;1;0;0.055340409687459;1;831.219;0.016;0.042203478143283;10;1;2;0.821428571428571;7.109;1;0;1
837;dibstudent10--2016-09-26--08-15.log-46;12;0.0285714285714286;0;5;0;0.0285714285714286;2;1;47;2;2;1;0;0.0560504024299638;1;838.531;0.203;0.042203478143283;9;1;2;0.839285714285714;4.985;1;0;1
838;dibstudent10--2016-09-26--08-15.log-47;12;0.0285714285714286;0;5;0;0.0285714285714286;2;1;48;2;2;1;0;0.056901567401092;1;843.562;0.046;0.042203478143283;8;1;2;0.857142857142857;2.157;1;0;1
839;dibstudent10--2016-09-26--08-15.log-48;12;0.0285714285714286;0;5;0;0.0285714285714286;2;1;49;2;2;1;0;0.0579378386111945;1;845.734;0.015;0.042203478143283;7;1;2;0.875;2.125;1;0;1
840;dibstudent10--2016-09-26--08-15.log-49;47;0.0428571428571429;1;2;1;0.0285714285714286;3;1;50;2;2;1;0.000665967636806756;0.0589448865310934;0;848.25;0.391;0.0411574053936159;6;0;2;0.892857142857143;55.969;0;1;1
841;dibstudent10--2016-09-26--08-15.log-5;1;0;3;0;3;0;0;0;6;0;0;1;0.0000142588262134261;0.0337167679106281;0;177.953;0.016;0;4;0;0;0.107142857142857;9.688;0;0;0
842;dibstudent10--2016-09-26--08-15.log-50;47;0.0428571428571429;0;2;0;0.0285714285714286;3;1;51;2;2;1;0;0.0564003317666575;1;904.25;0.031;0.0411574053936159;5;1;3;0.910714285714286;433.178;1;0;1
843;dibstudent10--2016-09-26--08-15.log-51;47;0.0428571428571429;0;2;0;0.0285714285714286;3;1;52;2;2;1;0;0.0388751621355921;1;1337.615;0.187;0.0411574053936159;4;1;3;0.928571428571429;4.235;1;0;1
844;dibstudent10--2016-09-26--08-15.log-52;47;0.0428571428571429;0;2;0;0.0285714285714286;3;1;53;2;2;1;0;0.0394958834856533;1;1341.912;0.062;0.0411574053936159;3;1;3;0.946428571428571;2.031;1;0;1
845;dibstudent10--2016-09-26--08-15.log-53;47;0.0428571428571429;0;2;0;0.0285714285714286;3;1;54;2;2;1;0;0.0401779436482019;1;1344.021;0.078;0.0411574053936159;2;1;3;0.964285714285714;1.954;1;0;1
846;dibstudent10--2016-09-26--08-15.log-54;149;0.0571428571428571;1;0;1;0.0285714285714286;4;1;55;2;2;1;0.00210681107984673;0.0408445767313645;0;1346.568;0.593;0.0471685592129745;1;0;3;0.982142857142857;14.141;0;1;1
847;dibstudent10--2016-09-26--08-15.log-55;149;0.0571428571428571;0;0;0;0.0285714285714286;4;1;56;2;2;1;0;0.0411531403887943;1;1360.771;0.062;0.0471685592129745;0;1;4;1;0;1;0;1
848;dibstudent10--2016-09-26--08-15.log-6;1;0;0;0;0;0;0;1;7;0;0;1;0;0.0372991176094463;1;187.672;0.031;0;3;1;0;0.125;1.719;1;0;0
849;dibstudent10--2016-09-26--08-15.log-7;1;0;0;0;0;0;0;1;8;0;0;1;0;0.0422373103280783;1;189.406;0.015;0;2;1;0;0.142857142857143;9.016;1;0;0
850;dibstudent10--2016-09-26--08-15.log-8;1;0;0;0;0;0;0;1;9;0;0;1;0;0.0453507883478708;1;198.453;0.031;0;1;1;0;0.160714285714286;3.406;1;0;0
851;dibstudent10--2016-09-26--08-15.log-9;1;0;0;0;0;0;0;1;10;0;0;1;0;0.0495356037151703;1;201.875;0.016;0;0;1;0;0.178571428571429;14.281;1;0;0
852;dibstudent12--2016-09-26--07-28.log-0;17;0.0253164556962025;0;0;0;0;2;0;1;0;0;1;0.000238051895313178;1;1;0.203;0.203;0.18593664600887;0;0.5;0;0.05;22.219;0;0;1
853;dibstudent12--2016-09-26--07-28.log-1;16;0.0253164556962025;2;1;2;0.0253164556962025;2;1;2;0;2;1;0;0.0891384766234345;0.941176470588235;22.437;0.015;0.194515024085901;0;1;2;0.1;21.313;0;1;1
854;dibstudent12--2016-09-26--07-28.log-10;10;0.0886075949367089;0;1;0;0.0886075949367089;4;1;11;4;4;1;0;0.026157405756056;1;420.531;0.156;0.110005223301835;9;1;4;0.55;4.297;1;0;1
855;dibstudent12--2016-09-26--07-28.log-11;10;0.0886075949367089;0;1;0;0.0886075949367089;4;1;12;4;4;1;0;0.0282456619370875;1;424.844;0.016;0.110005223301835;8;1;4;0.6;1.984;1;0;1
856;dibstudent12--2016-09-26--07-28.log-12;14;0.10126582278481;1;7;1;0.0886075949367089;5;1;13;4;4;1;0.000153648452341044;0.0304371951890501;0;427.109;0.281;0.131049080332933;7;0;4;0.65;27.656;0;1;1
857;dibstudent12--2016-09-26--07-28.log-13;3;0.10126582278481;1;0;1;0.10126582278481;5;1;14;4;5;1;0;0.0307682164324253;0.214285714285714;455.015;0.25;0.128140431553546;6;1;5;0.7;24.907;0;1;1
